signal_date_index,signal_date,execution_date,return_period_end,direction,long_signal,short_signal,previous_position,new_position,applied_position,reason,event_type,entry,resize,reversal,exit,holding_period,execution_price,gross_return,turnover,opening_cost,closing_cost,cost,net_return
2021-04-09,2021-04-09,2021-04-09,2021-04-16,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,130.26600646972656,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16,2021-04-16,2021-04-16,2021-04-23,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,130.0959930419922,-0.0,0.0,0.0,0.0,0.0,-0.0
2021-04-23,2021-04-23,2021-04-23,2021-04-30,short,False,True,0.0,-1.20503517802314,0.0,short_signal,entry,True,False,False,False,1,129.7239990234375,0.0,1.20503517802314,0.0,0.0,0.0,0.0
2021-04-30,2021-04-30,2021-04-30,2021-05-07,flat,True,True,-1.20503517802314,0.0,-1.20503517802314,simultaneous_signals,exit,False,False,False,True,0,132.05099487304688,-0.009341231190211014,1.20503517802314,0.0,0.0,0.0,-0.009341231190211014
2021-05-07,2021-05-07,2021-05-07,2021-05-14,short,False,True,0.0,-1.9440303612772158,0.0,short_signal,entry,True,False,False,False,1,131.5399932861328,0.0,1.9440303612772158,0.0,0.0,0.0,0.0
2021-05-14,2021-05-14,2021-05-14,2021-05-21,short,False,False,-1.9440303612772158,-1.7429645158309939,-1.9440303612772158,hold,resize,False,True,False,False,2,132.26199340820312,-0.011476131481696173,0.20106584544622197,0.0,0.0,0.0,-0.011476131481696173
2021-05-21,2021-05-21,2021-05-21,2021-05-28,short,False,False,-1.7429645158309939,-1.330859171303119,-1.7429645158309939,hold,resize,False,True,False,False,3,133.07899475097656,0.0032392475632287547,0.41210534452787484,0.0,0.0,0.0,0.0032392475632287547
2021-05-28,2021-05-28,2021-05-28,2021-06-04,short,False,False,-1.330859171303119,-1.3498410395891365,-1.330859171303119,hold,resize,False,True,False,False,4,133.88800048828125,-0.01324215439106321,0.018981868286017445,0.0,0.0,0.0,-0.01324215439106321
2021-06-04,2021-06-04,2021-06-04,2021-06-11,flat,False,False,-1.3498410395891365,0.0,-1.3498410395891365,max_holding_period,exit,False,False,False,True,0,133.7530059814453,0.006478098172959459,1.3498410395891365,0.0,0.0,0.0,0.006478098172959459
2021-06-11,2021-06-11,2021-06-11,2021-06-18,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,133.1739959716797,-0.0,0.0,0.0,0.0,0.0,-0.0
2021-06-18,2021-06-18,2021-06-18,2021-06-25,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,131.4239959716797,-0.0,0.0,0.0,0.0,0.0,-0.0
2021-06-25,2021-06-25,2021-06-25,2021-07-02,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,132.3070068359375,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-02,2021-07-02,2021-07-02,2021-07-09,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,132.16600036621094,-0.0,0.0,0.0,0.0,0.0,-0.0
2021-07-09,2021-07-09,2021-07-09,2021-07-16,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,130.06900024414062,-0.0,0.0,0.0,0.0,0.0,-0.0
2021-07-16,2021-07-16,2021-07-16,2021-07-23,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,129.66000366210938,-0.0,0.0,0.0,0.0,0.0,-0.0
2021-07-23,2021-07-23,2021-07-23,2021-07-30,long,True,False,0.0,2.0,0.0,long_signal,entry,True,False,False,False,1,129.66400146484375,0.0,2.0,0.0,0.0,0.0,0.0
2021-07-30,2021-07-30,2021-07-30,2021-08-06,long,True,False,2.0,2.0,2.0,hold,hold,False,False,False,False,2,130.05999755859375,0.00019980155859267157,0.0,0.0,0.0,0.0,0.00019980155859267157
2021-08-06,2021-08-06,2021-08-06,2021-08-13,long,False,False,2.0,2.0,2.0,hold,hold,False,False,False,False,3,129.875,-0.009328065539620178,0.0,0.0,0.0,0.0,-0.009328065539620178
2021-08-13,2021-08-13,2021-08-13,2021-08-20,long,False,False,2.0,2.0,2.0,hold,hold,False,False,False,False,4,129.5590057373047,-0.004122252661012071,0.0,0.0,0.0,0.0,-0.004122252661012071
2021-08-20,2021-08-20,2021-08-20,2021-08-27,flat,False,False,2.0,0.0,2.0,max_holding_period,exit,False,False,False,True,0,128.1699981689453,-0.011494995004151853,2.0,0.0,0.0,0.0,-0.011494995004151853
2021-08-27,2021-08-27,2021-08-27,2021-09-03,long,True,False,0.0,2.0,0.0,long_signal,entry,True,False,False,False,1,129.32000732421875,0.0,2.0,0.0,0.0,0.0,0.0
2021-09-03,2021-09-03,2021-09-03,2021-09-10,long,False,False,2.0,2.0,2.0,hold,hold,False,False,False,False,2,130.52999877929688,0.013503190712788715,0.0,0.0,0.0,0.0,0.013503190712788715
2021-09-10,2021-09-10,2021-09-10,2021-09-17,long,False,False,2.0,2.0,2.0,hold,hold,False,False,False,False,3,129.78500366210938,-0.009994218046990966,0.0,0.0,0.0,0.0,-0.009994218046990966
2021-09-17,2021-09-17,2021-09-17,2021-09-24,long,False,False,2.0,1.2969449990407136,2.0,hold,resize,False,True,False,False,4,129.05299377441406,-0.012971768385457771,0.7030550009592864,0.0,0.0,0.0,-0.012971768385457771
2021-09-24,2021-09-24,2021-09-24,2021-10-01,flat,False,False,1.2969449990407136,0.0,1.2969449990407136,max_holding_period,exit,False,False,False,True,0,129.5189971923828,0.008416423343201059,1.2969449990407136,0.0,0.0,0.0,0.008416423343201059
2021-10-01,2021-10-01,2021-10-01,2021-10-08,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,129.00100708007812,-0.0,0.0,0.0,0.0,0.0,-0.0
2021-10-08,2021-10-08,2021-10-08,2021-10-15,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,129.0500030517578,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-15,2021-10-15,2021-10-15,2021-10-22,short,False,True,0.0,-1.5880688653338888,0.0,short_signal,entry,True,False,False,False,1,131.93099975585938,0.0,1.5880688653338888,0.0,0.0,0.0,0.0
2021-10-22,2021-10-22,2021-10-22,2021-10-29,short,False,True,-1.5880688653338888,-1.498466228524278,-1.5880688653338888,hold,resize,False,True,False,False,2,132.34800720214844,0.0031750758984101964,0.08960263680961078,0.0,0.0,0.0,0.0031750758984101964
2021-10-29,2021-10-29,2021-10-29,2021-11-05,short,False,True,-1.498466228524278,-1.1074702598147281,-1.498466228524278,hold,resize,False,True,False,False,3,132.72300720214844,0.002866070191551916,0.3909959687095499,0.0,0.0,0.0,0.002866070191551916
2021-11-05,2021-11-05,2021-11-05,2021-11-12,short,False,True,-1.1074702598147281,-1.1834861340201752,-1.1074702598147281,hold,resize,False,True,False,False,4,131.52499389648438,0.0065345237438158375,0.07601587420544709,0.0,0.0,0.0,0.0065345237438158375
2021-11-12,2021-11-12,2021-11-12,2021-11-19,flat,False,False,-1.1834861340201752,0.0,-1.1834861340201752,max_holding_period,exit,False,False,False,True,0,130.55099487304688,0.007430117473070814,1.1834861340201752,0.0,0.0,0.0,0.007430117473070814
2021-11-19,2021-11-19,2021-11-19,2021-11-26,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,129.91900634765625,-0.0,0.0,0.0,0.0,0.0,-0.0
2021-11-26,2021-11-26,2021-11-26,2021-12-03,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,128.98599243164062,-0.0,0.0,0.0,0.0,0.0,-0.0
2021-12-03,2021-12-03,2021-12-03,2021-12-10,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,127.77999877929688,-0.0,0.0,0.0,0.0,0.0,-0.0
2021-12-10,2021-12-10,2021-12-10,2021-12-17,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,128.11000061035156,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-17,2021-12-17,2021-12-17,2021-12-24,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,128.81900024414062,-0.0,0.0,0.0,0.0,0.0,-0.0
2021-12-24,2021-12-24,2021-12-24,2021-12-31,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,129.63499450683594,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,2021-12-31,2021-12-31,2022-01-07,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,130.2760009765625,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07,2022-01-07,2022-01-07,2022-01-14,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,130.86700439453125,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-14,2022-01-14,2022-01-14,2022-01-21,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,130.73899841308594,-0.0,0.0,0.0,0.0,0.0,-0.0
2022-01-21,2022-01-21,2022-01-21,2022-01-28,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,128.95799255371094,-0.0,0.0,0.0,0.0,0.0,-0.0
2022-01-28,2022-01-28,2022-01-28,2022-02-04,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,128.5500030517578,-0.0,0.0,0.0,0.0,0.0,-0.0
2022-02-04,2022-02-04,2022-02-04,2022-02-11,short,False,True,0.0,-1.3333560201496129,0.0,short_signal,entry,True,False,False,False,1,131.4530029296875,0.0,1.3333560201496129,0.0,0.0,0.0,0.0
2022-02-11,2022-02-11,2022-02-11,2022-02-18,short,False,False,-1.3333560201496129,-1.3189106956866155,-1.3333560201496129,hold,resize,False,True,False,False,2,132.4459991455078,0.006767927547856744,0.0144453244629974,0.0,0.0,0.0,0.006767927547856744
2022-02-18,2022-02-18,2022-02-18,2022-02-25,short,False,False,-1.3189106956866155,-1.0370280283029212,-1.3189106956866155,hold,resize,False,True,False,False,3,130.552001953125,0.012392937605528667,0.2818826673836943,0.0,0.0,0.0,0.012392937605528667
2022-02-25,2022-02-25,2022-02-25,2022-03-04,short,False,False,-1.0370280283029212,-1.3535271287710255,-1.0370280283029212,hold,resize,False,True,False,False,4,129.32200622558594,0.006975006407628906,0.31649910046810437,0.0,0.0,0.0,0.006975006407628906
2022-03-04,2022-03-04,2022-03-04,2022-03-11,flat,False,False,-1.3535271287710255,0.0,-1.3535271287710255,max_holding_period,exit,False,False,False,True,0,127.79399871826172,0.04457014068138166,1.3535271287710255,0.0,0.0,0.0,0.04457014068138166
2022-03-11,2022-03-11,2022-03-11,2022-03-18,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,127.95099639892578,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,2022-03-18,2022-03-18,2022-03-25,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,131.51100158691406,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-25,2022-03-25,2022-03-25,2022-04-01,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,134.68800354003906,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,2022-04-01,2022-04-01,2022-04-08,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,134.80299377441406,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-08,2022-04-08,2022-04-08,2022-04-15,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,134.81700134277344,-0.0,0.0,0.0,0.0,0.0,-0.0
2022-04-15,2022-04-15,2022-04-15,2022-04-22,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,136.52999877929688,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-22,2022-04-22,2022-04-22,2022-04-29,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,139.12600708007812,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29,2022-04-29,2022-04-29,2022-05-06,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,137.39100646972656,-0.0,0.0,0.0,0.0,0.0,-0.0
2022-05-06,2022-05-06,2022-05-06,2022-05-13,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,137.36700439453125,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-13,2022-05-13,2022-05-13,2022-05-20,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,133.45799255371094,-0.0,0.0,0.0,0.0,0.0,-0.0
2022-05-20,2022-05-20,2022-05-20,2022-05-27,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,135.2209930419922,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-27,2022-05-27,2022-05-27,2022-06-03,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,136.33999633789062,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03,2022-06-03,2022-06-03,2022-06-10,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,139.66799926757812,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,2022-06-10,2022-06-10,2022-06-17,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,142.72999572753906,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-17,2022-06-17,2022-06-17,2022-06-24,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,139.66400146484375,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-24,2022-06-24,2022-06-24,2022-07-01,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,141.8459930419922,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,2022-07-01,2022-07-01,2022-07-08,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,142.26400756835938,-0.0,0.0,0.0,0.0,0.0,-0.0
2022-07-08,2022-07-08,2022-07-08,2022-07-15,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,138.18699645996094,-0.0,0.0,0.0,0.0,0.0,-0.0
2022-07-15,2022-07-15,2022-07-15,2022-07-22,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,139.32899475097656,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-22,2022-07-22,2022-07-22,2022-07-29,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,140.12600708007812,-0.0,0.0,0.0,0.0,0.0,-0.0
2022-07-29,2022-07-29,2022-07-29,2022-08-05,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,136.97300720214844,-0.0,0.0,0.0,0.0,0.0,-0.0
2022-08-05,2022-08-05,2022-08-05,2022-08-12,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,135.8990020751953,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,2022-08-12,2022-08-12,2022-08-19,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,137.25399780273438,-0.0,0.0,0.0,0.0,0.0,-0.0
2022-08-19,2022-08-19,2022-08-19,2022-08-26,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,137.01199340820312,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-26,2022-08-26,2022-08-26,2022-09-02,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,136.16600036621094,-0.0,0.0,0.0,0.0,0.0,-0.0
2022-09-02,2022-09-02,2022-09-02,2022-09-09,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,139.4040069580078,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09,2022-09-09,2022-09-09,2022-09-16,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,143.99000549316406,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-16,2022-09-16,2022-09-16,2022-09-23,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,143.19000244140625,-0.0,0.0,0.0,0.0,0.0,-0.0
2022-09-23,2022-09-23,2022-09-23,2022-09-30,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,139.99899291992188,-0.0,0.0,0.0,0.0,0.0,-0.0
2022-09-30,2022-09-30,2022-09-30,2022-10-07,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,141.96200561523438,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-07,2022-10-07,2022-10-07,2022-10-14,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,141.9709930419922,-0.0,0.0,0.0,0.0,0.0,-0.0
2022-10-14,2022-10-14,2022-10-14,2022-10-21,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,143.88999938964844,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-21,2022-10-21,2022-10-21,2022-10-28,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,146.8419952392578,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-28,2022-10-28,2022-10-28,2022-11-04,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,145.79299926757812,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04,2022-11-04,2022-11-04,2022-11-11,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,144.66200256347656,-0.0,0.0,0.0,0.0,0.0,-0.0
2022-11-11,2022-11-11,2022-11-11,2022-11-18,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,144.44200134277344,-0.0,0.0,0.0,0.0,0.0,-0.0
2022-11-18,2022-11-18,2022-11-18,2022-11-25,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,145.4810028076172,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25,2022-11-25,2022-11-25,2022-12-02,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,144.24899291992188,-0.0,0.0,0.0,0.0,0.0,-0.0
2022-12-02,2022-12-02,2022-12-02,2022-12-09,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,142.28399658203125,-0.0,0.0,0.0,0.0,0.0,-0.0
2022-12-09,2022-12-09,2022-12-09,2022-12-16,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,144.22300720214844,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16,2022-12-16,2022-12-16,2022-12-23,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,146.55140686035156,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-23,2022-12-23,2022-12-23,2022-12-30,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,140.28399658203125,-0.0,0.0,0.0,0.0,0.0,-0.0
2022-12-30,2022-12-30,2022-12-30,2023-01-06,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,141.69400024414062,-0.0,0.0,0.0,0.0,0.0,-0.0
2023-01-06,2023-01-06,2023-01-06,2023-01-13,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,140.25999450683594,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13,2023-01-13,2023-01-13,2023-01-20,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,140.27499389648438,-0.0,0.0,0.0,0.0,0.0,-0.0
2023-01-20,2023-01-20,2023-01-20,2023-01-27,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,139.0679931640625,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-27,2023-01-27,2023-01-27,2023-02-03,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,141.39300537109375,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-03,2023-02-03,2023-02-03,2023-02-10,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,140.3800048828125,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10,2023-02-10,2023-02-10,2023-02-17,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,141.24000549316406,-0.0,0.0,0.0,0.0,0.0,-0.0
2023-02-17,2023-02-17,2023-02-17,2023-02-24,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,142.99099731445312,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-24,2023-02-24,2023-02-24,2023-03-03,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,142.66400146484375,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-03,2023-03-03,2023-03-03,2023-03-10,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,144.89599609375,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-10,2023-03-10,2023-03-10,2023-03-17,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,144.35499572753906,-0.0,0.0,0.0,0.0,0.0,-0.0
2023-03-17,2023-03-17,2023-03-17,2023-03-24,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,141.552001953125,-0.0,0.0,0.0,0.0,0.0,-0.0
2023-03-24,2023-03-24,2023-03-24,2023-03-31,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,141.78399658203125,-0.0,0.0,0.0,0.0,0.0,-0.0
2023-03-31,2023-03-31,2023-03-31,2023-04-07,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,145.24099731445312,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-07,2023-04-07,2023-04-07,2023-04-14,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,143.7570037841797,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-14,2023-04-14,2023-04-14,2023-04-21,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,146.41900634765625,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21,2023-04-21,2023-04-21,2023-04-28,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,146.96099853515625,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,2023-04-28,2023-04-28,2023-05-05,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,147.51199340820312,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05,2023-05-05,2023-05-05,2023-05-12,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,147.8939971923828,-0.0,0.0,0.0,0.0,0.0,-0.0
2023-05-12,2023-05-12,2023-05-12,2023-05-19,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,146.76246643066406,-0.0,0.0,0.0,0.0,0.0,-0.0
2023-05-19,2023-05-19,2023-05-19,2023-05-26,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,149.3699951171875,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26,2023-05-26,2023-06-02,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,150.1490020751953,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02,2023-06-02,2023-06-02,2023-06-09,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,149.29400634765625,-0.0,0.0,0.0,0.0,0.0,-0.0
2023-06-09,2023-06-09,2023-06-09,2023-06-16,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,149.72000122070312,-0.0,0.0,0.0,0.0,0.0,-0.0
2023-06-16,2023-06-16,2023-06-16,2023-06-23,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,153.52699279785156,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-23,2023-06-23,2023-06-23,2023-06-30,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,156.6999969482422,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-30,2023-06-30,2023-06-30,2023-07-07,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,157.34800720214844,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07,2023-07-07,2023-07-07,2023-07-14,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,156.75999450683594,-0.0,0.0,0.0,0.0,0.0,-0.0
2023-07-14,2023-07-14,2023-07-14,2023-07-21,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,154.95599365234375,-0.0,0.0,0.0,0.0,0.0,-0.0
2023-07-21,2023-07-21,2023-07-21,2023-07-28,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,155.718994140625,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28,2023-07-28,2023-07-28,2023-08-04,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,152.43099975585938,-0.0,0.0,0.0,0.0,0.0,-0.0
2023-08-04,2023-08-04,2023-08-04,2023-08-11,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,156.15499877929688,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-11,2023-08-11,2023-08-11,2023-08-18,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,159.06399536132812,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18,2023-08-18,2023-08-18,2023-08-25,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,158.447998046875,-0.0,0.0,0.0,0.0,0.0,-0.0
2023-08-25,2023-08-25,2023-08-25,2023-09-01,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,157.72500610351562,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,2023-09-01,2023-09-01,2023-09-08,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,157.74899291992188,-0.0,0.0,0.0,0.0,0.0,-0.0
2023-09-08,2023-09-08,2023-09-08,2023-09-15,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,157.60299682617188,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15,2023-09-15,2023-09-15,2023-09-22,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,156.8459930419922,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-22,2023-09-22,2023-09-22,2023-09-29,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,157.39700317382812,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-29,2023-09-29,2023-09-29,2023-10-06,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,157.7310028076172,-0.0,0.0,0.0,0.0,0.0,-0.0
2023-10-06,2023-10-06,2023-10-06,2023-10-13,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,156.56300354003906,-0.0,0.0,0.0,0.0,0.0,-0.0
2023-10-13,2023-10-13,2023-10-13,2023-10-20,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,157.81199645996094,-0.0,0.0,0.0,0.0,0.0,-0.0
2023-10-20,2023-10-20,2023-10-20,2023-10-27,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,158.54800415039062,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-27,2023-10-27,2023-10-27,2023-11-03,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,158.8419952392578,-0.0,0.0,0.0,0.0,0.0,-0.0
2023-11-03,2023-11-03,2023-11-03,2023-11-10,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,159.75399780273438,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10,2023-11-10,2023-11-10,2023-11-17,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,161.4320068359375,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-17,2023-11-17,2023-11-17,2023-11-24,flat,False,False,0.0,0.0,0.0,no_signal,none,False,False,False,False,0,163.55599975585938,0.0,0.0,0.0,0.0,0.0,0.0
